"user_id","first_name","last_name","username","email","wallet","DOB","gender","updated_date","add_id","type","street_address","city","state","zipcode","bank_id","exp_date","inven_id","item_id","bought_price","quantity"
"Z23PkrcyEz","Kiran","Kieth","KiranKiethimv","KiranKiethimv@outlook.com","16083.690","1990-09-07 00:00:00","F","2021-04-27 21:23:27","kujxCaRI7z","home","032 st","Brooklyn","TX","54812","zH6VWfoIAi","2002-11-01 00:00:00","gbJgBdXgD3","CJdB3nqBsi","702.740","34.000"
"Z23PkrcyEz","Kiran","Kieth","KiranKiethimv","KiranKiethimv@outlook.com","16083.690","1990-09-07 00:00:00","F","2021-04-27 21:23:27","SSUKl1yhRc","work","065 st","Brooklyn","TX","15680","zH6VWfoIAi","2002-11-01 00:00:00","gbJgBdXgD3","CJdB3nqBsi","702.740","34.000"
"XhpYbWqOtX","Meghan","Rene","MeghanReneYo3","MeghanReneYo3@icloud.com","55058.840","1998-11-03 00:00:00","F","2021-04-27 21:23:26","N8xrN6fTnd","home","025 st","Brooklyn","TX","94913","7jflE5d56S","2002-01-01 00:00:00","GkcN8dlvWq","ZpRqyYvwjE","135.390","232.000"
"XhpYbWqOtX","Meghan","Rene","MeghanReneYo3","MeghanReneYo3@icloud.com","55058.840","1998-11-03 00:00:00","F","2021-04-27 21:23:26","oaliDQiH6z","home","347 st","Daton","TX","72813","7jflE5d56S","2002-01-01 00:00:00","GkcN8dlvWq","ZpRqyYvwjE","135.390","232.000"
"XhpYbWqOtX","Meghan","Rene","MeghanReneYo3","MeghanReneYo3@icloud.com","55058.840","1998-11-03 00:00:00","F","2021-04-27 21:23:26","N8xrN6fTnd","home","025 st","Brooklyn","TX","94913","zknq1Izh6b","1993-05-01 00:00:00","GkcN8dlvWq","ZpRqyYvwjE","135.390","232.000"
"XhpYbWqOtX","Meghan","Rene","MeghanReneYo3","MeghanReneYo3@icloud.com","55058.840","1998-11-03 00:00:00","F","2021-04-27 21:23:26","oaliDQiH6z","home","347 st","Daton","TX","72813","zknq1Izh6b","1993-05-01 00:00:00","GkcN8dlvWq","ZpRqyYvwjE","135.390","232.000"
"i7JJAcCBMF","Candis","David","CandisDavidtP3","CandisDavidtP3@outlook.com","1613.570","1997-03-21 00:00:00","F","2021-04-27 21:23:26","7heFY2XjZg","home","581 st","Brooklyn","TX","20494","rN3pOjnu9i","1995-06-01 00:00:00","gmcxgwu40O","ZpRqyYvwjE","132.390","79.000"
"i7JJAcCBMF","Candis","David","CandisDavidtP3","CandisDavidtP3@outlook.com","1613.570","1997-03-21 00:00:00","F","2021-04-27 21:23:26","wPrCJ1cV6L","work","049 st","New York","CA","85752","rN3pOjnu9i","1995-06-01 00:00:00","gmcxgwu40O","ZpRqyYvwjE","132.390","79.000"
"xxawsOeORa","Kiran","Meghan","KiranMeghanu4D","KiranMeghanu4D@gmail.com","2907.690","1991-11-14 00:00:00","F","2021-04-27 21:23:25","9g372d10oR","home","763 st","Daton","OH","94482","Bg1TVPOLzt","1990-06-01 00:00:00","GQRPCwGC2t","ZpRqyYvwjE","130.390","96.000"
"xxawsOeORa","Kiran","Meghan","KiranMeghanu4D","KiranMeghanu4D@gmail.com","2907.690","1991-11-14 00:00:00","F","2021-04-27 21:23:25","GssoykEK8p","home","595 st","Dallas","TX","4483","Bg1TVPOLzt","1990-06-01 00:00:00","GQRPCwGC2t","ZpRqyYvwjE","130.390","96.000"
"xxawsOeORa","Kiran","Meghan","KiranMeghanu4D","KiranMeghanu4D@gmail.com","2907.690","1991-11-14 00:00:00","F","2021-04-27 21:23:25","9g372d10oR","home","763 st","Daton","OH","94482","JwJCulPtLe","2002-04-01 00:00:00","GQRPCwGC2t","ZpRqyYvwjE","130.390","96.000"
"xxawsOeORa","Kiran","Meghan","KiranMeghanu4D","KiranMeghanu4D@gmail.com","2907.690","1991-11-14 00:00:00","F","2021-04-27 21:23:25","GssoykEK8p","home","595 st","Dallas","TX","4483","JwJCulPtLe","2002-04-01 00:00:00","GQRPCwGC2t","ZpRqyYvwjE","130.390","96.000"
"UI3g0uruCJ","Doe","David","DoeDavidLrP","DoeDavidLrP@yahoo.com","9329.060","2009-11-15 00:00:00","M","2021-04-27 21:23:25","2ktxvV3x2Q","home","930 st","London","OH","80370","iJIYF25AB4","1997-09-01 00:00:00","GuQa60b9IS","CJdB3nqBsi","708.740","32.000"
"UI3g0uruCJ","Doe","David","DoeDavidLrP","DoeDavidLrP@yahoo.com","9329.060","2009-11-15 00:00:00","M","2021-04-27 21:23:25","CTpZVaOHGX","work","131 st","New York","OH","20384","iJIYF25AB4","1997-09-01 00:00:00","GuQa60b9IS","CJdB3nqBsi","708.740","32.000"
"vzWeZDwBGY","Meghan","Kim","MeghanKim9Qs","MeghanKim9Qs@outlook.com","4796.120","2001-06-17 00:00:00","F","2021-04-27 21:23:26","KveybHPj8e","work","547 st","Brooklyn","CA","79962","br3BJsuaVp","1990-08-01 00:00:00","GxSFzO8XDW","CJdB3nqBsi","701.740","50.000"
"vzWeZDwBGY","Meghan","Kim","MeghanKim9Qs","MeghanKim9Qs@outlook.com","4796.120","2001-06-17 00:00:00","F","2021-04-27 21:23:26","KveybHPj8e","work","547 st","Brooklyn","CA","79962","drZgfecEi2","1992-12-01 00:00:00","GxSFzO8XDW","CJdB3nqBsi","701.740","50.000"
"yMEMrN1x5u","Kieth","David","KiethDavidYNy","KiethDavidYNy@icloud.com","3534.830","2008-07-08 00:00:00","M","2021-04-27 21:23:25","wpflmf7ajx","home","876 st","Dallas","NY","20835","cZ5eajaBo6","2001-07-01 00:00:00","hBElNM8j2q","CJdB3nqBsi","699.740","92.000"
"yMEMrN1x5u","Kieth","David","KiethDavidYNy","KiethDavidYNy@icloud.com","3534.830","2008-07-08 00:00:00","M","2021-04-27 21:23:25","yWqMMKG2wR","work","818 st","London","OH","16354","cZ5eajaBo6","2001-07-01 00:00:00","hBElNM8j2q","CJdB3nqBsi","699.740","92.000"
"yMEMrN1x5u","Kieth","David","KiethDavidYNy","KiethDavidYNy@icloud.com","3534.830","2008-07-08 00:00:00","M","2021-04-27 21:23:25","wpflmf7ajx","home","876 st","Dallas","NY","20835","kj000hzE9W","1996-06-01 00:00:00","hBElNM8j2q","CJdB3nqBsi","699.740","92.000"
"yMEMrN1x5u","Kieth","David","KiethDavidYNy","KiethDavidYNy@icloud.com","3534.830","2008-07-08 00:00:00","M","2021-04-27 21:23:25","yWqMMKG2wR","work","818 st","London","OH","16354","kj000hzE9W","1996-06-01 00:00:00","hBElNM8j2q","CJdB3nqBsi","699.740","92.000"
"gXMIqoEUej","Malena","Paul","MalenaPauldl7","MalenaPauldl7@outlook.com","5547.570","1993-09-17 00:00:00","F","2021-04-27 21:23:27","0bP9EFdrcC","work","416 st","Dallas","NY","19523","51GP235xYF","1996-12-01 00:00:00","hBs2NOGTjR","ZpRqyYvwjE","136.390","49.000"
"gXMIqoEUej","Malena","Paul","MalenaPauldl7","MalenaPauldl7@outlook.com","5547.570","1993-09-17 00:00:00","F","2021-04-27 21:23:27","Jw6tFKHQC8","work","652 st","New York","OH","88727","51GP235xYF","1996-12-01 00:00:00","hBs2NOGTjR","ZpRqyYvwjE","136.390","49.000"
"2EQOEFTBNA","Malena","Kiran","MalenaKiranyrE","MalenaKiranyrE@yahoo.com","5243.060","2000-04-07 00:00:00","F","2021-04-27 21:23:26","PbX00Igl49","work","885 st","Buffalo","OH","11439","63xxFB92ab","1992-06-01 00:00:00","hDpPbKPagH","2wBXSwxsCj","264.970","30.000"
"5b9myZ5NgB","Candis","Meghan","CandisMeghanA3h","CandisMeghanA3h@icloud.com","566.710","1995-10-16 00:00:00","M","2021-04-27 21:23:27","bqwiJNCECh","work","487 st","Dallas","TX","32676","dZwk0M1YZw","2008-06-01 00:00:00","hf7OyULeyp","tC2QtGqfpj","616.270","67.000"
"5b9myZ5NgB","Candis","Meghan","CandisMeghanA3h","CandisMeghanA3h@icloud.com","566.710","1995-10-16 00:00:00","M","2021-04-27 21:23:27","mxd8g7JqWo","home","368 st","London","CA","69499","dZwk0M1YZw","2008-06-01 00:00:00","hf7OyULeyp","tC2QtGqfpj","616.270","67.000"
"5b9myZ5NgB","Candis","Meghan","CandisMeghanA3h","CandisMeghanA3h@icloud.com","566.710","1995-10-16 00:00:00","M","2021-04-27 21:23:27","bqwiJNCECh","work","487 st","Dallas","TX","32676","L5k2wJb8Po","1992-04-01 00:00:00","hf7OyULeyp","tC2QtGqfpj","616.270","67.000"
"5b9myZ5NgB","Candis","Meghan","CandisMeghanA3h","CandisMeghanA3h@icloud.com","566.710","1995-10-16 00:00:00","M","2021-04-27 21:23:27","mxd8g7JqWo","home","368 st","London","CA","69499","L5k2wJb8Po","1992-04-01 00:00:00","hf7OyULeyp","tC2QtGqfpj","616.270","67.000"
"UQRisBteSy","Ann","Sai","AnnSailtm","AnnSailtm@gmail.com","392.840","1992-08-09 00:00:00","F","2021-04-27 21:23:26","dQuSxfFt0u","home","527 st","Brooklyn","OH","16290","yFV6xqAjyb","1998-10-01 00:00:00","hgijgYvMaQ","ZpRqyYvwjE","133.390","84.000"
"UQRisBteSy","Ann","Sai","AnnSailtm","AnnSailtm@gmail.com","392.840","1992-08-09 00:00:00","F","2021-04-27 21:23:26","qXlHGMeZ2m","work","552 st","Daton","OH","14915","yFV6xqAjyb","1998-10-01 00:00:00","hgijgYvMaQ","ZpRqyYvwjE","133.390","84.000"
"XhpYbWqOtX","Meghan","Rene","MeghanReneYo3","MeghanReneYo3@icloud.com","55058.840","1998-11-03 00:00:00","F","2021-04-27 21:23:26","N8xrN6fTnd","home","025 st","Brooklyn","TX","94913","7jflE5d56S","2002-01-01 00:00:00","hIx2MsAQch","2wBXSwxsCj","264.970","111.000"
"XhpYbWqOtX","Meghan","Rene","MeghanReneYo3","MeghanReneYo3@icloud.com","55058.840","1998-11-03 00:00:00","F","2021-04-27 21:23:26","oaliDQiH6z","home","347 st","Daton","TX","72813","7jflE5d56S","2002-01-01 00:00:00","hIx2MsAQch","2wBXSwxsCj","264.970","111.000"
"XhpYbWqOtX","Meghan","Rene","MeghanReneYo3","MeghanReneYo3@icloud.com","55058.840","1998-11-03 00:00:00","F","2021-04-27 21:23:26","N8xrN6fTnd","home","025 st","Brooklyn","TX","94913","zknq1Izh6b","1993-05-01 00:00:00","hIx2MsAQch","2wBXSwxsCj","264.970","111.000"
"XhpYbWqOtX","Meghan","Rene","MeghanReneYo3","MeghanReneYo3@icloud.com","55058.840","1998-11-03 00:00:00","F","2021-04-27 21:23:26","oaliDQiH6z","home","347 st","Daton","TX","72813","zknq1Izh6b","1993-05-01 00:00:00","hIx2MsAQch","2wBXSwxsCj","264.970","111.000"
"Z23PkrcyEz","Kiran","Kieth","KiranKiethimv","KiranKiethimv@outlook.com","16083.690","1990-09-07 00:00:00","F","2021-04-27 21:23:27","kujxCaRI7z","home","032 st","Brooklyn","TX","54812","Or5TYHLlaj","2010-01-01 00:00:00","HNi2ujbm6L","ZpRqyYvwjE","132.390","41.000"
"Z23PkrcyEz","Kiran","Kieth","KiranKiethimv","KiranKiethimv@outlook.com","16083.690","1990-09-07 00:00:00","F","2021-04-27 21:23:27","SSUKl1yhRc","work","065 st","Brooklyn","TX","15680","Or5TYHLlaj","2010-01-01 00:00:00","HNi2ujbm6L","ZpRqyYvwjE","132.390","41.000"
"Z23PkrcyEz","Kiran","Kieth","KiranKiethimv","KiranKiethimv@outlook.com","16083.690","1990-09-07 00:00:00","F","2021-04-27 21:23:27","kujxCaRI7z","home","032 st","Brooklyn","TX","54812","zH6VWfoIAi","2002-11-01 00:00:00","HNi2ujbm6L","ZpRqyYvwjE","132.390","41.000"
"Z23PkrcyEz","Kiran","Kieth","KiranKiethimv","KiranKiethimv@outlook.com","16083.690","1990-09-07 00:00:00","F","2021-04-27 21:23:27","SSUKl1yhRc","work","065 st","Brooklyn","TX","15680","zH6VWfoIAi","2002-11-01 00:00:00","HNi2ujbm6L","ZpRqyYvwjE","132.390","41.000"
"PDh2yjLbtZ","Kieth","Malena","KiethMalenaty9","KiethMalenaty9@outlook.com","1147.360","1994-12-15 00:00:00","F","2021-04-27 21:23:25","A3x1VyigiR","home","421 st","London","OH","22197","Vqvp1OFX0Q","1991-03-01 00:00:00","hNrjpZVkcf","ZpRqyYvwjE","131.390","76.000"
"PDh2yjLbtZ","Kieth","Malena","KiethMalenaty9","KiethMalenaty9@outlook.com","1147.360","1994-12-15 00:00:00","F","2021-04-27 21:23:25","oSeHOsWMz7","work","200 st","Daton","NY","93629","Vqvp1OFX0Q","1991-03-01 00:00:00","hNrjpZVkcf","ZpRqyYvwjE","131.390","76.000"
"ijezHUqIii","Kim","Malena","KimMalenaJaX","KimMalenaJaX@yahoo.com","1808.770","1991-04-22 00:00:00","F","2021-04-27 21:23:25","3Pr8TlasuO","work","133 st","London","NY","83609","vUc6emuxqk","2009-05-01 00:00:00","HPM4kflTEe","CJdB3nqBsi","709.740","55.000"
"ijezHUqIii","Kim","Malena","KimMalenaJaX","KimMalenaJaX@yahoo.com","1808.770","1991-04-22 00:00:00","F","2021-04-27 21:23:25","QSFwW1lsT9","home","190 st","New York","TX","66096","vUc6emuxqk","2009-05-01 00:00:00","HPM4kflTEe","CJdB3nqBsi","709.740","55.000"
"ijezHUqIii","Kim","Malena","KimMalenaJaX","KimMalenaJaX@yahoo.com","1808.770","1991-04-22 00:00:00","F","2021-04-27 21:23:25","3Pr8TlasuO","work","133 st","London","NY","83609","zayhJCRPiw","1992-06-01 00:00:00","HPM4kflTEe","CJdB3nqBsi","709.740","55.000"
"ijezHUqIii","Kim","Malena","KimMalenaJaX","KimMalenaJaX@yahoo.com","1808.770","1991-04-22 00:00:00","F","2021-04-27 21:23:25","QSFwW1lsT9","home","190 st","New York","TX","66096","zayhJCRPiw","1992-06-01 00:00:00","HPM4kflTEe","CJdB3nqBsi","709.740","55.000"
"MtLUmMJ31b","Kiran","David","KiranDavidzjk","KiranDavidzjk@yahoo.com","8348.750","1990-01-02 00:00:00","F","2021-04-27 21:23:27","xvWw2g38ks","work","906 st","Brooklyn","NY","56644","7AVdg2TcMr","2002-04-01 00:00:00","HS6w5dkcfF","2wBXSwxsCj","259.970","126.000"
"MtLUmMJ31b","Kiran","David","KiranDavidzjk","KiranDavidzjk@yahoo.com","8348.750","1990-01-02 00:00:00","F","2021-04-27 21:23:27","xvWw2g38ks","work","906 st","Brooklyn","NY","56644","YZmsKAWAyx","1995-08-01 00:00:00","HS6w5dkcfF","2wBXSwxsCj","259.970","126.000"
"TJ41SSUq6q","Kiran","Rene","KiranReneQfz","KiranReneQfz@yahoo.com","26054.850","1993-02-01 00:00:00","M","2021-04-27 21:23:26","t8xsA9VvAR","home","600 st","Brooklyn","NY","94813","cudugKiFrS","2006-12-01 00:00:00","hsgtZbsSpi","CJdB3nqBsi","708.740","7.000"
"TJ41SSUq6q","Kiran","Rene","KiranReneQfz","KiranReneQfz@yahoo.com","26054.850","1993-02-01 00:00:00","M","2021-04-27 21:23:26","TZrVui6RtR","home","791 st","Buffalo","TX","45471","cudugKiFrS","2006-12-01 00:00:00","hsgtZbsSpi","CJdB3nqBsi","708.740","7.000"
"TJ41SSUq6q","Kiran","Rene","KiranReneQfz","KiranReneQfz@yahoo.com","26054.850","1993-02-01 00:00:00","M","2021-04-27 21:23:26","t8xsA9VvAR","home","600 st","Brooklyn","NY","94813","tRlBe4k7mu","2004-05-01 00:00:00","hsgtZbsSpi","CJdB3nqBsi","708.740","7.000"
"TJ41SSUq6q","Kiran","Rene","KiranReneQfz","KiranReneQfz@yahoo.com","26054.850","1993-02-01 00:00:00","M","2021-04-27 21:23:26","TZrVui6RtR","home","791 st","Buffalo","TX","45471","tRlBe4k7mu","2004-05-01 00:00:00","hsgtZbsSpi","CJdB3nqBsi","708.740","7.000"
"LoSDuWR25C","Jake","Jake","JakeJakeBzw","JakeJakeBzw@yahoo.com","2527.860","1998-07-21 00:00:00","M","2021-04-27 21:23:25","aqSuyt8KlI","home","941 st","London","TX","90825","zAGlTF4Nkv","2010-02-01 00:00:00","hTJvpOcPCa","ZpRqyYvwjE","131.390","88.000"
"LoSDuWR25C","Jake","Jake","JakeJakeBzw","JakeJakeBzw@yahoo.com","2527.860","1998-07-21 00:00:00","M","2021-04-27 21:23:25","Ui8Dek3gT5","home","339 st","Daton","TX","67717","zAGlTF4Nkv","2010-02-01 00:00:00","hTJvpOcPCa","ZpRqyYvwjE","131.390","88.000"
"4qG4YJPVXS","Kieth","Meghan","KiethMeghanBJV","KiethMeghanBJV@outlook.com","3965.700","1992-07-01 00:00:00","F","2021-04-27 21:23:26","DJ1KdhE1RG","work","847 st","Daton","CA","25350","6mcOBxduIp","2000-07-01 00:00:00","i0SKaoaUcn","ZpRqyYvwjE","134.390","96.000"
"4qG4YJPVXS","Kieth","Meghan","KiethMeghanBJV","KiethMeghanBJV@outlook.com","3965.700","1992-07-01 00:00:00","F","2021-04-27 21:23:26","s2Rew2QFeh","work","026 st","Buffalo","TX","55524","6mcOBxduIp","2000-07-01 00:00:00","i0SKaoaUcn","ZpRqyYvwjE","134.390","96.000"
"BVSuTguMU3","Malena","Kiran","MalenaKiranDP3","MalenaKiranDP3@icloud.com","11948.220","2006-07-01 00:00:00","M","2021-04-27 21:23:26","eOPtX1peWw","work","976 st","Brooklyn","TX","93684","09bCURKzYN","1992-03-01 00:00:00","iBH5P94Yz9","ZpRqyYvwjE","134.390","80.000"
"BVSuTguMU3","Malena","Kiran","MalenaKiranDP3","MalenaKiranDP3@icloud.com","11948.220","2006-07-01 00:00:00","M","2021-04-27 21:23:26","r3fE3aK4FM","work","857 st","Dallas","NY","36325","09bCURKzYN","1992-03-01 00:00:00","iBH5P94Yz9","ZpRqyYvwjE","134.390","80.000"
"BVSuTguMU3","Malena","Kiran","MalenaKiranDP3","MalenaKiranDP3@icloud.com","11948.220","2006-07-01 00:00:00","M","2021-04-27 21:23:26","eOPtX1peWw","work","976 st","Brooklyn","TX","93684","PvING5QHsk","2008-09-01 00:00:00","iBH5P94Yz9","ZpRqyYvwjE","134.390","80.000"
"BVSuTguMU3","Malena","Kiran","MalenaKiranDP3","MalenaKiranDP3@icloud.com","11948.220","2006-07-01 00:00:00","M","2021-04-27 21:23:26","r3fE3aK4FM","work","857 st","Dallas","NY","36325","PvING5QHsk","2008-09-01 00:00:00","iBH5P94Yz9","ZpRqyYvwjE","134.390","80.000"
"t1lHRWGWZW","Doe","Rene","DoeRenegJC","DoeRenegJC@gmail.com","5654.110","2008-01-18 00:00:00","M","2021-04-27 21:23:24","NgXUEeigKF","work","644 st","London","OH","19335","eyzXDisZ3A","1995-12-01 00:00:00","IokgSCTlE1","tC2QtGqfpj","620.270","44.000"
"t1lHRWGWZW","Doe","Rene","DoeRenegJC","DoeRenegJC@gmail.com","5654.110","2008-01-18 00:00:00","M","2021-04-27 21:23:24","NgXUEeigKF","work","644 st","London","OH","19335","qQYwhIFBXy","1999-10-01 00:00:00","IokgSCTlE1","tC2QtGqfpj","620.270","44.000"
"DsrU3s6In7","David","Jake","DavidJakefjB","DavidJakefjB@yahoo.com","3259.920","1996-03-28 00:00:00","F","2021-04-27 21:23:25","g4MzPZl7eM","home","365 st","London","OH","74017","b9DUtlioQW","2002-04-01 00:00:00","IV9kKf7UP1","2wBXSwxsCj","256.970","46.000"
"DsrU3s6In7","David","Jake","DavidJakefjB","DavidJakefjB@yahoo.com","3259.920","1996-03-28 00:00:00","F","2021-04-27 21:23:25","g4MzPZl7eM","home","365 st","London","OH","74017","S8048h2haj","2004-04-01 00:00:00","IV9kKf7UP1","2wBXSwxsCj","256.970","46.000"
"QewDbhEfbG","Meghan","David","MeghanDavidelM","MeghanDavidelM@outlook.com","1263.190","2002-08-02 00:00:00","M","2021-04-27 21:23:26","8keXOIEjQF","work","479 st","New York","NY","1643","wMF5k6L7hu","1994-11-01 00:00:00","IWZIJ79CFl","tC2QtGqfpj","619.270","214.000"
"QewDbhEfbG","Meghan","David","MeghanDavidelM","MeghanDavidelM@outlook.com","1263.190","2002-08-02 00:00:00","M","2021-04-27 21:23:26","KtjRYR3NzU","home","820 st","Dallas","CA","3454","wMF5k6L7hu","1994-11-01 00:00:00","IWZIJ79CFl","tC2QtGqfpj","619.270","214.000"
"v3JUs3D1Wz","Sai","Sai","SaiSait60","SaiSait60@yahoo.com","3561.660","2000-11-02 00:00:00","M","2021-04-27 21:23:26","dD4hK4VO2v","work","390 st","Brooklyn","NY","71672","HYnoPsK1sb","2000-04-01 00:00:00","jkDxGc1QFl","2wBXSwxsCj","258.970","41.000"
"p3jLkPyMX8","Rene","Ann","ReneAnnJNJ","ReneAnnJNJ@icloud.com","6426.130","2002-07-20 00:00:00","F","2021-04-27 21:23:27","j1VJ1rm7fW","work","072 st","Buffalo","NY","69423","XAUNCnIivt","1993-11-01 00:00:00","JNvLXm70hR","CJdB3nqBsi","700.740","53.000"
"p3jLkPyMX8","Rene","Ann","ReneAnnJNJ","ReneAnnJNJ@icloud.com","6426.130","2002-07-20 00:00:00","F","2021-04-27 21:23:27","xvNZ6KBpXi","home","612 st","Dallas","CA","37400","XAUNCnIivt","1993-11-01 00:00:00","JNvLXm70hR","CJdB3nqBsi","700.740","53.000"
"PDh2yjLbtZ","Kieth","Malena","KiethMalenaty9","KiethMalenaty9@outlook.com","1147.360","1994-12-15 00:00:00","F","2021-04-27 21:23:25","A3x1VyigiR","home","421 st","London","OH","22197","Vqvp1OFX0Q","1991-03-01 00:00:00","JoJLZrdROj","2wBXSwxsCj","257.970","236.000"
"PDh2yjLbtZ","Kieth","Malena","KiethMalenaty9","KiethMalenaty9@outlook.com","1147.360","1994-12-15 00:00:00","F","2021-04-27 21:23:25","oSeHOsWMz7","work","200 st","Daton","NY","93629","Vqvp1OFX0Q","1991-03-01 00:00:00","JoJLZrdROj","2wBXSwxsCj","257.970","236.000"
"DkhOhDKbN6","Kim","John","KimJohnNKi","KimJohnNKi@yahoo.com","1710.930","1995-02-23 00:00:00","F","2021-04-27 21:23:24","1xbugM2JWa","home","282 st","New York","TX","11286","TgDapzirf5","2010-10-01 00:00:00","jpQRa9eC4B","CJdB3nqBsi","703.740","137.000"
"XXde7Nm02y","Malena","John","MalenaJohnfRx","MalenaJohnfRx@outlook.com","2012.470","2001-04-13 00:00:00","F","2021-04-27 21:23:27","97dziWthCB","work","928 st","New York","TX","6730","LWUVt1SGET","2005-12-01 00:00:00","jqTltELPSg","CJdB3nqBsi","703.740","92.000"
"XXde7Nm02y","Malena","John","MalenaJohnfRx","MalenaJohnfRx@outlook.com","2012.470","2001-04-13 00:00:00","F","2021-04-27 21:23:27","Nkiv0qAcce","work","339 st","New York","TX","81406","LWUVt1SGET","2005-12-01 00:00:00","jqTltELPSg","CJdB3nqBsi","703.740","92.000"
"XXde7Nm02y","Malena","John","MalenaJohnfRx","MalenaJohnfRx@outlook.com","2012.470","2001-04-13 00:00:00","F","2021-04-27 21:23:27","97dziWthCB","work","928 st","New York","TX","6730","MHCzbavM2C","1992-07-01 00:00:00","jqTltELPSg","CJdB3nqBsi","703.740","92.000"
"XXde7Nm02y","Malena","John","MalenaJohnfRx","MalenaJohnfRx@outlook.com","2012.470","2001-04-13 00:00:00","F","2021-04-27 21:23:27","Nkiv0qAcce","work","339 st","New York","TX","81406","MHCzbavM2C","1992-07-01 00:00:00","jqTltELPSg","CJdB3nqBsi","703.740","92.000"
"bbXjckG757","John","Kieth","JohnKiethlwH","JohnKiethlwH@outlook.com","1332.210","1997-12-22 00:00:00","M","2021-04-27 21:23:27","ZLnb5WOEFj","home","148 st","London","OH","59766","bk4bZ4qByk","2000-05-01 00:00:00","jvCA80cgBD","2wBXSwxsCj","256.970","121.000"
"bbXjckG757","John","Kieth","JohnKiethlwH","JohnKiethlwH@outlook.com","1332.210","1997-12-22 00:00:00","M","2021-04-27 21:23:27","ZLnb5WOEFj","home","148 st","London","OH","59766","mZVdG0q8Wz","1992-12-01 00:00:00","jvCA80cgBD","2wBXSwxsCj","256.970","121.000"
"LoSDuWR25C","Jake","Jake","JakeJakeBzw","JakeJakeBzw@yahoo.com","2527.860","1998-07-21 00:00:00","M","2021-04-27 21:23:25","aqSuyt8KlI","home","941 st","London","TX","90825","zAGlTF4Nkv","2010-02-01 00:00:00","JxH0f5pS81","CJdB3nqBsi","702.740","9.000"
"LoSDuWR25C","Jake","Jake","JakeJakeBzw","JakeJakeBzw@yahoo.com","2527.860","1998-07-21 00:00:00","M","2021-04-27 21:23:25","Ui8Dek3gT5","home","339 st","Daton","TX","67717","zAGlTF4Nkv","2010-02-01 00:00:00","JxH0f5pS81","CJdB3nqBsi","702.740","9.000"
"PTqWZS2er5","Billy","Candis","BillyCandis1MT","BillyCandis1MT@gmail.com","2541.450","2009-10-08 00:00:00","F","2021-04-27 21:23:27","UPPIQjracU","home","748 st","London","TX","64718","RvDI0cPDYw","2001-01-01 00:00:00","jXnry1gAyf","CJdB3nqBsi","703.740","245.000"
"PTqWZS2er5","Billy","Candis","BillyCandis1MT","BillyCandis1MT@gmail.com","2541.450","2009-10-08 00:00:00","F","2021-04-27 21:23:27","UPPIQjracU","home","748 st","London","TX","64718","sHd0podyTd","1998-10-01 00:00:00","jXnry1gAyf","CJdB3nqBsi","703.740","245.000"
"Z23PkrcyEz","Kiran","Kieth","KiranKiethimv","KiranKiethimv@outlook.com","16083.690","1990-09-07 00:00:00","F","2021-04-27 21:23:27","kujxCaRI7z","home","032 st","Brooklyn","TX","54812","Or5TYHLlaj","2010-01-01 00:00:00","k9koHlnjQf","2wBXSwxsCj","263.970","10.000"
"Z23PkrcyEz","Kiran","Kieth","KiranKiethimv","KiranKiethimv@outlook.com","16083.690","1990-09-07 00:00:00","F","2021-04-27 21:23:27","SSUKl1yhRc","work","065 st","Brooklyn","TX","15680","Or5TYHLlaj","2010-01-01 00:00:00","k9koHlnjQf","2wBXSwxsCj","263.970","10.000"
"Z23PkrcyEz","Kiran","Kieth","KiranKiethimv","KiranKiethimv@outlook.com","16083.690","1990-09-07 00:00:00","F","2021-04-27 21:23:27","kujxCaRI7z","home","032 st","Brooklyn","TX","54812","zH6VWfoIAi","2002-11-01 00:00:00","k9koHlnjQf","2wBXSwxsCj","263.970","10.000"
"Z23PkrcyEz","Kiran","Kieth","KiranKiethimv","KiranKiethimv@outlook.com","16083.690","1990-09-07 00:00:00","F","2021-04-27 21:23:27","SSUKl1yhRc","work","065 st","Brooklyn","TX","15680","zH6VWfoIAi","2002-11-01 00:00:00","k9koHlnjQf","2wBXSwxsCj","263.970","10.000"
"ca0OYrDEwt","David","Sai","DavidSain2B","DavidSain2B@gmail.com","2194.010","1992-06-13 00:00:00","M","2021-04-27 21:23:25","WeZTgN0alk","home","477 st","London","CA","16028","2M5ZT40nDi","2008-11-01 00:00:00","klUglzP2VM","2wBXSwxsCj","258.970","69.000"
"ca0OYrDEwt","David","Sai","DavidSain2B","DavidSain2B@gmail.com","2194.010","1992-06-13 00:00:00","M","2021-04-27 21:23:25","YlIglCoSxP","work","059 st","Dallas","NY","35680","2M5ZT40nDi","2008-11-01 00:00:00","klUglzP2VM","2wBXSwxsCj","258.970","69.000"
"ca0OYrDEwt","David","Sai","DavidSain2B","DavidSain2B@gmail.com","2194.010","1992-06-13 00:00:00","M","2021-04-27 21:23:25","WeZTgN0alk","home","477 st","London","CA","16028","Ki8y8TDldZ","2009-11-01 00:00:00","klUglzP2VM","2wBXSwxsCj","258.970","69.000"
"ca0OYrDEwt","David","Sai","DavidSain2B","DavidSain2B@gmail.com","2194.010","1992-06-13 00:00:00","M","2021-04-27 21:23:25","YlIglCoSxP","work","059 st","Dallas","NY","35680","Ki8y8TDldZ","2009-11-01 00:00:00","klUglzP2VM","2wBXSwxsCj","258.970","69.000"
