"user_id","first_name","last_name","username","email","wallet","DATE(u.DOB)","gender","DATE(u.updated_date)","add_id","type","street_address","city","state","zipcode","bank_id","DATE(b.exp_date)","inven_id","item_id","bought_price","quantity"
"co79MLsgQR","Ann","Kiran","AnnKiranRTm","AnnKiranRTm@outlook.com","1420.250","2006-10-28","F","2021-04-29","gqvhJwqGZU","home","445 st","London","CA","87748","mWyYjWWaCJ","1999-06-01","FWJun1eCKj","CJdB3nqBsi","702.480","23.000"
"7e2KTiuS3K","Malena","Meghan","MalenaMeghan762","MalenaMeghan762@icloud.com","2350.910","1993-12-23","M","2021-04-29","XGoTeNwsNl","work","529 st","Buffalo","OH","25903","3XrDGQCEAm","1990-11-01","fZfpdsVUhb","tC2QtGqfpj","616.300","124.000"
"7e2KTiuS3K","Malena","Meghan","MalenaMeghan762","MalenaMeghan762@icloud.com","2350.910","1993-12-23","M","2021-04-29","XGoTeNwsNl","work","529 st","Buffalo","OH","25903","GUm3KvHuWV","2003-07-01","fZfpdsVUhb","tC2QtGqfpj","616.300","124.000"
"mqYqgrbMSZ","John","Kim","JohnKimnX3","JohnKimnX3@yahoo.com","2362.590","1991-05-07","F","2021-04-29","hueJpDJgK3","work","994 st","New York","CA","69633","bG2byY0fLk","1997-09-01","G5AtAg9BZv","tC2QtGqfpj","609.300","10.000"
"mqYqgrbMSZ","John","Kim","JohnKimnX3","JohnKimnX3@yahoo.com","2362.590","1991-05-07","F","2021-04-29","hueJpDJgK3","work","994 st","New York","CA","69633","DFLi1WLA83","2005-06-01","G5AtAg9BZv","tC2QtGqfpj","609.300","10.000"
"GGEFzc7OAL","Ann","Rene","AnnRenevfu","AnnRenevfu@yahoo.com","2153.320","1993-09-28","M","2021-04-29","4GvonGQIR5","home","816 st","Brooklyn","CA","96578","CHl6tcV7pO","2001-03-01","G674qjdboT","CJdB3nqBsi","696.480","72.000"
"GGEFzc7OAL","Ann","Rene","AnnRenevfu","AnnRenevfu@yahoo.com","2153.320","1993-09-28","M","2021-04-29","4GvonGQIR5","home","816 st","Brooklyn","CA","96578","TTgBlVgbDp","1991-06-01","G674qjdboT","CJdB3nqBsi","696.480","72.000"
"9LolG2bMIA","Malena","Sai","MalenaSaiuvx","MalenaSaiuvx@icloud.com","4444.300","2009-09-13","F","2021-04-29","ptxgYli65x","home","247 st","New York","NY","35083","JRoSjmR9Uk","2000-03-01","gBuKBqrQZm","tC2QtGqfpj","617.300","32.000"
"9LolG2bMIA","Malena","Sai","MalenaSaiuvx","MalenaSaiuvx@icloud.com","4444.300","2009-09-13","F","2021-04-29","ptxgYli65x","home","247 st","New York","NY","35083","x1drdmKVuY","2007-12-01","gBuKBqrQZm","tC2QtGqfpj","617.300","32.000"
"Ls3uZ4brX8","Rene","Candis","ReneCandissKB","ReneCandissKB@outlook.com","744.930","1997-04-10","M","2021-04-29","5IGezAVIXt","home","023 st","Brooklyn","NY","55589","zBrr72jzes","2006-04-01","gFW9KpLEAG","CJdB3nqBsi","700.480","63.000"
"Ls3uZ4brX8","Rene","Candis","ReneCandissKB","ReneCandissKB@outlook.com","744.930","1997-04-10","M","2021-04-29","dhecbEALsZ","work","234 st","London","CA","4291","zBrr72jzes","2006-04-01","gFW9KpLEAG","CJdB3nqBsi","700.480","63.000"
"opPLGkrhe7","Kieth","Paul","KiethPauldEg","KiethPauldEg@outlook.com","5659.980","1995-08-11","F","2021-04-29","fmJdLlp6Zr","home","502 st","Daton","TX","81801","M8WNJCBP3S","1995-01-01","gnawR8vCE7","ZpRqyYvwjE","140.180","64.000"
"opPLGkrhe7","Kieth","Paul","KiethPauldEg","KiethPauldEg@outlook.com","5659.980","1995-08-11","F","2021-04-29","xcUkQ4UuDI","home","273 st","Buffalo","OH","14942","M8WNJCBP3S","1995-01-01","gnawR8vCE7","ZpRqyYvwjE","140.180","64.000"
"opPLGkrhe7","Kieth","Paul","KiethPauldEg","KiethPauldEg@outlook.com","5659.980","1995-08-11","F","2021-04-29","fmJdLlp6Zr","home","502 st","Daton","TX","81801","OUkadVltGe","1995-06-01","gnawR8vCE7","ZpRqyYvwjE","140.180","64.000"
"opPLGkrhe7","Kieth","Paul","KiethPauldEg","KiethPauldEg@outlook.com","5659.980","1995-08-11","F","2021-04-29","xcUkQ4UuDI","home","273 st","Buffalo","OH","14942","OUkadVltGe","1995-06-01","gnawR8vCE7","ZpRqyYvwjE","140.180","64.000"
"IihKU0eQ1g","Doe","Kim","DoeKimsPb","DoeKimsPb@yahoo.com","8272.150","1998-11-17","F","2021-04-29","s2InrtBw8U","work","693 st","Brooklyn","NY","81435","xzJWvTio8L","1992-08-01","gUvYF6OFW1","tC2QtGqfpj","615.300","87.000"
"7oFKoSswoZ","Candis","Kiran","CandisKiranTSc","CandisKiranTSc@gmail.com","49793.470","1992-09-12","M","2021-04-29","IRMEyrjLiM","home","624 st","New York","CA","97918","r3bo7u8AqG","2002-01-01","HFIVHztI6b","GlkQDcXp4O","3502.270","71.000"
"7oFKoSswoZ","Candis","Kiran","CandisKiranTSc","CandisKiranTSc@gmail.com","49793.470","1992-09-12","M","2021-04-29","iz29Za2mqm","home","436 st","New York","CA","60244","r3bo7u8AqG","2002-01-01","HFIVHztI6b","GlkQDcXp4O","3502.270","71.000"
"7oFKoSswoZ","Candis","Kiran","CandisKiranTSc","CandisKiranTSc@gmail.com","49793.470","1992-09-12","M","2021-04-29","IRMEyrjLiM","home","624 st","New York","CA","97918","r3bo7u8AqG","2002-01-01","HGYz8GYXA6","CJdB3nqBsi","701.480","162.000"
"7oFKoSswoZ","Candis","Kiran","CandisKiranTSc","CandisKiranTSc@gmail.com","49793.470","1992-09-12","M","2021-04-29","iz29Za2mqm","home","436 st","New York","CA","60244","r3bo7u8AqG","2002-01-01","HGYz8GYXA6","CJdB3nqBsi","701.480","162.000"
"ZvseSpZixh","Ann","Kim","AnnKimpOX","AnnKimpOX@yahoo.com","249.410","2009-01-01","F","2021-04-29","einuuofKbc","work","781 st","Buffalo","TX","40493","gmK4JZFVm4","1997-12-01","HIJzsPbebL","CJdB3nqBsi","693.480","89.000"
"ZvseSpZixh","Ann","Kim","AnnKimpOX","AnnKimpOX@yahoo.com","249.410","2009-01-01","F","2021-04-29","ShY2B12SIq","work","256 st","London","NY","38240","gmK4JZFVm4","1997-12-01","HIJzsPbebL","CJdB3nqBsi","693.480","89.000"
"ZvseSpZixh","Ann","Kim","AnnKimpOX","AnnKimpOX@yahoo.com","249.410","2009-01-01","F","2021-04-29","einuuofKbc","work","781 st","Buffalo","TX","40493","KLHBNJYOFV","2005-05-01","HIJzsPbebL","CJdB3nqBsi","693.480","89.000"
"ZvseSpZixh","Ann","Kim","AnnKimpOX","AnnKimpOX@yahoo.com","249.410","2009-01-01","F","2021-04-29","ShY2B12SIq","work","256 st","London","NY","38240","KLHBNJYOFV","2005-05-01","HIJzsPbebL","CJdB3nqBsi","693.480","89.000"
"Bs7DdEXO3o","Rene","Meghan","ReneMeghanW5e","ReneMeghanW5e@icloud.com","619.910","1991-09-24","F","2021-04-29","GCHW4BnZa4","work","404 st","Brooklyn","CA","15915","eLzIOFHxIf","2004-11-01","hJMPUec3m0","tC2QtGqfpj","613.300","131.000"
"Bs7DdEXO3o","Rene","Meghan","ReneMeghanW5e","ReneMeghanW5e@icloud.com","619.910","1991-09-24","F","2021-04-29","H55LCVFN9m","work","738 st","London","TX","51174","eLzIOFHxIf","2004-11-01","hJMPUec3m0","tC2QtGqfpj","613.300","131.000"
"Bs7DdEXO3o","Rene","Meghan","ReneMeghanW5e","ReneMeghanW5e@icloud.com","619.910","1991-09-24","F","2021-04-29","GCHW4BnZa4","work","404 st","Brooklyn","CA","15915","hqvPHvMrQb","2003-06-01","hJMPUec3m0","tC2QtGqfpj","613.300","131.000"
"Bs7DdEXO3o","Rene","Meghan","ReneMeghanW5e","ReneMeghanW5e@icloud.com","619.910","1991-09-24","F","2021-04-29","H55LCVFN9m","work","738 st","London","TX","51174","hqvPHvMrQb","2003-06-01","hJMPUec3m0","tC2QtGqfpj","613.300","131.000"
"PK3HoTEwd8","Ann","Rene","AnnRenejtc","AnnRenejtc@yahoo.com","4615.440","2007-03-28","F","2021-04-29","55yHo2V6bt","home","589 st","New York","NY","92715","tNQQMrMJuR","1998-01-01","HlUoj5rBGK","ZpRqyYvwjE","136.180","24.000"
"PK3HoTEwd8","Ann","Rene","AnnRenejtc","AnnRenejtc@yahoo.com","4615.440","2007-03-28","F","2021-04-29","I2noOJZhaD","home","070 st","Daton","NY","4338","tNQQMrMJuR","1998-01-01","HlUoj5rBGK","ZpRqyYvwjE","136.180","24.000"
"PK3HoTEwd8","Ann","Rene","AnnRenejtc","AnnRenejtc@yahoo.com","4615.440","2007-03-28","F","2021-04-29","55yHo2V6bt","home","589 st","New York","NY","92715","W1s5C06k1Y","2009-11-01","HlUoj5rBGK","ZpRqyYvwjE","136.180","24.000"
"PK3HoTEwd8","Ann","Rene","AnnRenejtc","AnnRenejtc@yahoo.com","4615.440","2007-03-28","F","2021-04-29","I2noOJZhaD","home","070 st","Daton","NY","4338","W1s5C06k1Y","2009-11-01","HlUoj5rBGK","ZpRqyYvwjE","136.180","24.000"
"o6reKk5fcY","Paul","Meghan","PaulMeghanmWD","PaulMeghanmWD@yahoo.com","5345.210","2000-07-06","F","2021-04-29","AzwkWLywXB","home","133 st","Daton","NY","58145","1Fzn8ldAQm","2004-10-01","hrJkm5ymuV","CJdB3nqBsi","692.480","74.000"
"o6reKk5fcY","Paul","Meghan","PaulMeghanmWD","PaulMeghanmWD@yahoo.com","5345.210","2000-07-06","F","2021-04-29","cbxL8YQcj1","work","585 st","Buffalo","NY","93164","1Fzn8ldAQm","2004-10-01","hrJkm5ymuV","CJdB3nqBsi","692.480","74.000"
"o6reKk5fcY","Paul","Meghan","PaulMeghanmWD","PaulMeghanmWD@yahoo.com","5345.210","2000-07-06","F","2021-04-29","AzwkWLywXB","home","133 st","Daton","NY","58145","OL3oPztxtU","1990-06-01","hrJkm5ymuV","CJdB3nqBsi","692.480","74.000"
"o6reKk5fcY","Paul","Meghan","PaulMeghanmWD","PaulMeghanmWD@yahoo.com","5345.210","2000-07-06","F","2021-04-29","cbxL8YQcj1","work","585 st","Buffalo","NY","93164","OL3oPztxtU","1990-06-01","hrJkm5ymuV","CJdB3nqBsi","692.480","74.000"
"d8lzRBPPkd","Kim","Kieth","KimKiethcD3","KimKiethcD3@gmail.com","6359.780","2006-08-14","M","2021-04-29","CmNzMkP9B2","work","517 st","Buffalo","TX","17898","6ZRaT518I2","1994-02-01","HU9aKEmYO4","tC2QtGqfpj","619.300","73.000"
"d8lzRBPPkd","Kim","Kieth","KimKiethcD3","KimKiethcD3@gmail.com","6359.780","2006-08-14","M","2021-04-29","hwn3v9D9OS","home","899 st","Buffalo","CA","34288","6ZRaT518I2","1994-02-01","HU9aKEmYO4","tC2QtGqfpj","619.300","73.000"
"d8lzRBPPkd","Kim","Kieth","KimKiethcD3","KimKiethcD3@gmail.com","6359.780","2006-08-14","M","2021-04-29","CmNzMkP9B2","work","517 st","Buffalo","TX","17898","SWcrrBIoqX","2005-09-01","HU9aKEmYO4","tC2QtGqfpj","619.300","73.000"
"d8lzRBPPkd","Kim","Kieth","KimKiethcD3","KimKiethcD3@gmail.com","6359.780","2006-08-14","M","2021-04-29","hwn3v9D9OS","home","899 st","Buffalo","CA","34288","SWcrrBIoqX","2005-09-01","HU9aKEmYO4","tC2QtGqfpj","619.300","73.000"
"N623DVEvNG","Kiran","Candis","KiranCandiseXr","KiranCandiseXr@icloud.com","1628.390","2008-11-13","F","2021-04-29","3azQG2Ve2K","work","833 st","London","NY","33419","bX7lZ9x1WE","1995-07-01","hvnHhiUecP","tC2QtGqfpj","618.300","78.000"
"N623DVEvNG","Kiran","Candis","KiranCandiseXr","KiranCandiseXr@icloud.com","1628.390","2008-11-13","F","2021-04-29","jKjzHAgoE8","work","093 st","London","NY","42681","bX7lZ9x1WE","1995-07-01","hvnHhiUecP","tC2QtGqfpj","618.300","78.000"
"N623DVEvNG","Kiran","Candis","KiranCandiseXr","KiranCandiseXr@icloud.com","1628.390","2008-11-13","F","2021-04-29","3azQG2Ve2K","work","833 st","London","NY","33419","sDVc397K5S","1991-10-01","hvnHhiUecP","tC2QtGqfpj","618.300","78.000"
"N623DVEvNG","Kiran","Candis","KiranCandiseXr","KiranCandiseXr@icloud.com","1628.390","2008-11-13","F","2021-04-29","jKjzHAgoE8","work","093 st","London","NY","42681","sDVc397K5S","1991-10-01","hvnHhiUecP","tC2QtGqfpj","618.300","78.000"
"BDZMbmzmxy","Kiran","Rene","KiranReneS91","KiranReneS91@yahoo.com","11218.620","1998-01-02","F","2021-04-29","ioVaOz4koQ","work","506 st","Brooklyn","OH","62812","c9VeBWJx9E","2007-03-01","hXFHSi3bb1","ZpRqyYvwjE","133.180","54.000"
"BDZMbmzmxy","Kiran","Rene","KiranReneS91","KiranReneS91@yahoo.com","11218.620","1998-01-02","F","2021-04-29","ioVaOz4koQ","work","506 st","Brooklyn","OH","62812","dB6GuGILcC","2005-12-01","hXFHSi3bb1","ZpRqyYvwjE","133.180","54.000"
"AQEwc4KXD0","Candis","John","CandisJohny4Q","CandisJohny4Q@yahoo.com","24387.800","2010-09-07","F","2021-04-29","tbMPxsKZS4","work","033 st","New York","CA","51827","QIs8gP0bbj","1994-08-01","hynCeVwG97","ZpRqyYvwjE","131.180","45.000"
"AQEwc4KXD0","Candis","John","CandisJohny4Q","CandisJohny4Q@yahoo.com","24387.800","2010-09-07","F","2021-04-29","VPSWa7pat7","work","771 st","London","OH","46212","QIs8gP0bbj","1994-08-01","hynCeVwG97","ZpRqyYvwjE","131.180","45.000"
"ZoFmzCyRT1","Paul","Candis","PaulCandisnxn","PaulCandisnxn@gmail.com","2693.440","2004-06-16","F","2021-04-29","aGByGoHjgG","work","534 st","Brooklyn","NY","49515","UWGmgqLYKU","2010-02-01","i4PKr6Qt7v","2wBXSwxsCj","252.810","4.000"
"ZoFmzCyRT1","Paul","Candis","PaulCandisnxn","PaulCandisnxn@gmail.com","2693.440","2004-06-16","F","2021-04-29","rE9VXLJ3Ec","work","423 st","Dallas","CA","76399","UWGmgqLYKU","2010-02-01","i4PKr6Qt7v","2wBXSwxsCj","252.810","4.000"
"hJXs6DFewp","Malena","Sai","MalenaSailAr","MalenaSailAr@gmail.com","9244.420","1995-07-20","M","2021-04-29","Q0Z5kaTa0x","home","901 st","Daton","CA","41337","HSh36vDokC","1997-05-01","Iq3xsupzjN","tC2QtGqfpj","618.300","3.000"
"hJXs6DFewp","Malena","Sai","MalenaSailAr","MalenaSailAr@gmail.com","9244.420","1995-07-20","M","2021-04-29","ViZ5VR31CV","work","673 st","Dallas","TX","88831","HSh36vDokC","1997-05-01","Iq3xsupzjN","tC2QtGqfpj","618.300","3.000"
"hJXs6DFewp","Malena","Sai","MalenaSailAr","MalenaSailAr@gmail.com","9244.420","1995-07-20","M","2021-04-29","Q0Z5kaTa0x","home","901 st","Daton","CA","41337","nGxkjEm5A1","1997-04-01","Iq3xsupzjN","tC2QtGqfpj","618.300","3.000"
"hJXs6DFewp","Malena","Sai","MalenaSailAr","MalenaSailAr@gmail.com","9244.420","1995-07-20","M","2021-04-29","ViZ5VR31CV","work","673 st","Dallas","TX","88831","nGxkjEm5A1","1997-04-01","Iq3xsupzjN","tC2QtGqfpj","618.300","3.000"
"kCVKmMCkWZ","Kiran","Rene","KiranReneHsv","KiranReneHsv@yahoo.com","5446.290","1993-10-26","F","2021-04-29","1ZVmhRZpjJ","home","406 st","New York","CA","81102","nfWXUEBMd8","2005-10-01","iUCxfqri1r","tC2QtGqfpj","614.300","27.000"
"kCVKmMCkWZ","Kiran","Rene","KiranReneHsv","KiranReneHsv@yahoo.com","5446.290","1993-10-26","F","2021-04-29","Ps8EgShVji","work","526 st","Daton","TX","8206","nfWXUEBMd8","2005-10-01","iUCxfqri1r","tC2QtGqfpj","614.300","27.000"
"oUL1WxPTu2","John","Jake","JohnJakepLD","JohnJakepLD@yahoo.com","304.880","2006-12-09","M","2021-04-29","v9rue3jNgq","home","262 st","New York","TX","70633","4gVeizrHqn","2007-01-01","iYeIDm1cZ7","2wBXSwxsCj","258.810","85.000"
"oUL1WxPTu2","John","Jake","JohnJakepLD","JohnJakepLD@yahoo.com","304.880","2006-12-09","M","2021-04-29","v9rue3jNgq","home","262 st","New York","TX","70633","woTeIkutNR","2004-09-01","iYeIDm1cZ7","2wBXSwxsCj","258.810","85.000"
"e9QR4gFlGN","Kim","Meghan","KimMeghan6qN","KimMeghan6qN@icloud.com","2580.530","2003-10-27","M","2021-04-29","Y4WaAULQlt","work","816 st","Dallas","NY","21505","M3lmEKC8bP","1999-07-01","iYJl2NuEoE","ZpRqyYvwjE","140.180","171.000"
"U5EAbHqyQk","Candis","Paul","CandisPaulbxr","CandisPaulbxr@icloud.com","10534.870","2004-12-01","F","2021-04-29","e0g9PNK6Zj","home","449 st","London","OH","48681","J6QNBf0uAW","1992-07-01","IyMW4zEn9t","tC2QtGqfpj","619.300","69.000"
"U5EAbHqyQk","Candis","Paul","CandisPaulbxr","CandisPaulbxr@icloud.com","10534.870","2004-12-01","F","2021-04-29","eUL7BUYKnL","home","917 st","New York","OH","48468","J6QNBf0uAW","1992-07-01","IyMW4zEn9t","tC2QtGqfpj","619.300","69.000"
"PK3HoTEwd8","Ann","Rene","AnnRenejtc","AnnRenejtc@yahoo.com","4615.440","2007-03-28","F","2021-04-29","55yHo2V6bt","home","589 st","New York","NY","92715","tNQQMrMJuR","1998-01-01","jcXYlG4z9y","2wBXSwxsCj","255.810","180.000"
"PK3HoTEwd8","Ann","Rene","AnnRenejtc","AnnRenejtc@yahoo.com","4615.440","2007-03-28","F","2021-04-29","I2noOJZhaD","home","070 st","Daton","NY","4338","tNQQMrMJuR","1998-01-01","jcXYlG4z9y","2wBXSwxsCj","255.810","180.000"
"PK3HoTEwd8","Ann","Rene","AnnRenejtc","AnnRenejtc@yahoo.com","4615.440","2007-03-28","F","2021-04-29","55yHo2V6bt","home","589 st","New York","NY","92715","W1s5C06k1Y","2009-11-01","jcXYlG4z9y","2wBXSwxsCj","255.810","180.000"
"PK3HoTEwd8","Ann","Rene","AnnRenejtc","AnnRenejtc@yahoo.com","4615.440","2007-03-28","F","2021-04-29","I2noOJZhaD","home","070 st","Daton","NY","4338","W1s5C06k1Y","2009-11-01","jcXYlG4z9y","2wBXSwxsCj","255.810","180.000"
"kCVKmMCkWZ","Kiran","Rene","KiranReneHsv","KiranReneHsv@yahoo.com","5446.290","1993-10-26","F","2021-04-29","1ZVmhRZpjJ","home","406 st","New York","CA","81102","nfWXUEBMd8","2005-10-01","jfOWBxuAZ0","CJdB3nqBsi","699.480","48.000"
"kCVKmMCkWZ","Kiran","Rene","KiranReneHsv","KiranReneHsv@yahoo.com","5446.290","1993-10-26","F","2021-04-29","Ps8EgShVji","work","526 st","Daton","TX","8206","nfWXUEBMd8","2005-10-01","jfOWBxuAZ0","CJdB3nqBsi","699.480","48.000"
"MQI6vVxzY6","Kim","Kim","KimKimMMc","KimKimMMc@yahoo.com","26909.820","2008-05-12","F","2021-04-29","GewSPeMPjN","work","283 st","Dallas","OH","30354","v8s8TUw8XK","2005-02-01","jHQnFdQhtl","GlkQDcXp4O","3505.270","52.000"
"MQI6vVxzY6","Kim","Kim","KimKimMMc","KimKimMMc@yahoo.com","26909.820","2008-05-12","F","2021-04-29","kbgQK1D9re","work","464 st","Brooklyn","TX","42776","v8s8TUw8XK","2005-02-01","jHQnFdQhtl","GlkQDcXp4O","3505.270","52.000"
"bJ2SVejkMG","Paul","Rene","PaulReneFMQ","PaulReneFMQ@outlook.com","212.720","2002-05-15","F","2021-04-29","75yoEHwARw","work","896 st","New York","OH","98804","b908epfSY6","1990-10-01","JJH0RlR38R","CJdB3nqBsi","701.480","40.000"
"s0fbEf1Xb6","Sai","Jake","SaiJake5eO","SaiJake5eO@yahoo.com","321.750","1998-08-03","M","2021-04-29","4F1iW2ezcw","home","213 st","London","OH","13095","pCiBE4xu0o","2000-10-01","JnQ1uX12LJ","ZpRqyYvwjE","134.180","271.000"
"s0fbEf1Xb6","Sai","Jake","SaiJake5eO","SaiJake5eO@yahoo.com","321.750","1998-08-03","M","2021-04-29","6TKGmGl6hq","home","149 st","London","CA","7427","pCiBE4xu0o","2000-10-01","JnQ1uX12LJ","ZpRqyYvwjE","134.180","271.000"
"E2OV72785o","Rene","Kiran","ReneKiranokg","ReneKiranokg@outlook.com","17421.110","2000-04-23","F","2021-04-29","MvCZhMiE2Q","work","965 st","Brooklyn","OH","7421","Dt7dMxvAVu","1994-12-01","jRoFYt98pb","ZpRqyYvwjE","133.180","195.000"
"E2OV72785o","Rene","Kiran","ReneKiranokg","ReneKiranokg@outlook.com","17421.110","2000-04-23","F","2021-04-29","yx9D8Dns1F","home","846 st","New York","CA","54123","Dt7dMxvAVu","1994-12-01","jRoFYt98pb","ZpRqyYvwjE","133.180","195.000"
"E2OV72785o","Rene","Kiran","ReneKiranokg","ReneKiranokg@outlook.com","17421.110","2000-04-23","F","2021-04-29","MvCZhMiE2Q","work","965 st","Brooklyn","OH","7421","OnaLN0yOkg","1992-12-01","jRoFYt98pb","ZpRqyYvwjE","133.180","195.000"
"E2OV72785o","Rene","Kiran","ReneKiranokg","ReneKiranokg@outlook.com","17421.110","2000-04-23","F","2021-04-29","yx9D8Dns1F","home","846 st","New York","CA","54123","OnaLN0yOkg","1992-12-01","jRoFYt98pb","ZpRqyYvwjE","133.180","195.000"
"994WiVil03","Sai","Sai","SaiSaiRns","SaiSaiRns@gmail.com","5050.150","2007-10-14","M","2021-04-29","FEj2NJ5CbD","home","325 st","London","OH","66171","C1e0zAvmoR","1997-11-01","K4mfJT6I2G","tC2QtGqfpj","610.300","14.000"
"994WiVil03","Sai","Sai","SaiSaiRns","SaiSaiRns@gmail.com","5050.150","2007-10-14","M","2021-04-29","VWSCs9iVNh","work","832 st","London","CA","35066","C1e0zAvmoR","1997-11-01","K4mfJT6I2G","tC2QtGqfpj","610.300","14.000"
"994WiVil03","Sai","Sai","SaiSaiRns","SaiSaiRns@gmail.com","5050.150","2007-10-14","M","2021-04-29","FEj2NJ5CbD","home","325 st","London","OH","66171","SUbHUSNbZP","2010-11-01","K4mfJT6I2G","tC2QtGqfpj","610.300","14.000"
"994WiVil03","Sai","Sai","SaiSaiRns","SaiSaiRns@gmail.com","5050.150","2007-10-14","M","2021-04-29","VWSCs9iVNh","work","832 st","London","CA","35066","SUbHUSNbZP","2010-11-01","K4mfJT6I2G","tC2QtGqfpj","610.300","14.000"
"o6reKk5fcY","Paul","Meghan","PaulMeghanmWD","PaulMeghanmWD@yahoo.com","5345.210","2000-07-06","F","2021-04-29","AzwkWLywXB","home","133 st","Daton","NY","58145","1Fzn8ldAQm","2004-10-01","k6B9sovtLg","ZpRqyYvwjE","138.180","10.000"
"o6reKk5fcY","Paul","Meghan","PaulMeghanmWD","PaulMeghanmWD@yahoo.com","5345.210","2000-07-06","F","2021-04-29","cbxL8YQcj1","work","585 st","Buffalo","NY","93164","1Fzn8ldAQm","2004-10-01","k6B9sovtLg","ZpRqyYvwjE","138.180","10.000"
"o6reKk5fcY","Paul","Meghan","PaulMeghanmWD","PaulMeghanmWD@yahoo.com","5345.210","2000-07-06","F","2021-04-29","AzwkWLywXB","home","133 st","Daton","NY","58145","OL3oPztxtU","1990-06-01","k6B9sovtLg","ZpRqyYvwjE","138.180","10.000"
"o6reKk5fcY","Paul","Meghan","PaulMeghanmWD","PaulMeghanmWD@yahoo.com","5345.210","2000-07-06","F","2021-04-29","cbxL8YQcj1","work","585 st","Buffalo","NY","93164","OL3oPztxtU","1990-06-01","k6B9sovtLg","ZpRqyYvwjE","138.180","10.000"
"pw4PkMLaJB","Meghan","Malena","MeghanMalenayrs","MeghanMalenayrs@yahoo.com","2802.620","2010-11-15","M","2021-04-29","7SwIOeKKVK","work","490 st","Daton","CA","58925","kndFmDHna6","2003-02-01","K9m1aKbSxP","CJdB3nqBsi","700.480","85.000"
"pw4PkMLaJB","Meghan","Malena","MeghanMalenayrs","MeghanMalenayrs@yahoo.com","2802.620","2010-11-15","M","2021-04-29","7SwIOeKKVK","work","490 st","Daton","CA","58925","Wiyzca3SJb","2010-04-01","K9m1aKbSxP","CJdB3nqBsi","700.480","85.000"
"IINI6Gz3vX","John","Paul","JohnPaulrP0","JohnPaulrP0@yahoo.com","30.690","2004-09-05","M","2021-04-29","BNwoE0CMeo","work","897 st","Buffalo","OH","27191","aWjkxI3Ryd","1999-01-01","KbFEM589uD","CJdB3nqBsi","694.480","26.000"
"lLpKRBRu6U","David","Sai","DavidSaiGS3","DavidSaiGS3@yahoo.com","1638.890","2002-07-01","M","2021-04-29","ksqGstDSkg","work","975 st","London","OH","93349","VJCLPJF3rX","1996-07-01","KbZI90HI7t","ZpRqyYvwjE","135.180","51.000"
"6rrtEmIm4H","Jake","Doe","JakeDoeloy","JakeDoeloy@yahoo.com","15069.600","1991-02-21","F","2021-04-29","4Q3wqKPnsL","work","012 st","Dallas","NY","62736","AtXXWMLiSs","1995-03-01","KBZP8pW2Gm","tC2QtGqfpj","619.300","60.000"
"6rrtEmIm4H","Jake","Doe","JakeDoeloy","JakeDoeloy@yahoo.com","15069.600","1991-02-21","F","2021-04-29","igpWDLKhXb","work","508 st","London","TX","51027","AtXXWMLiSs","1995-03-01","KBZP8pW2Gm","tC2QtGqfpj","619.300","60.000"
"6rrtEmIm4H","Jake","Doe","JakeDoeloy","JakeDoeloy@yahoo.com","15069.600","1991-02-21","F","2021-04-29","4Q3wqKPnsL","work","012 st","Dallas","NY","62736","XkdGXxlAWM","1998-08-01","KBZP8pW2Gm","tC2QtGqfpj","619.300","60.000"
"6rrtEmIm4H","Jake","Doe","JakeDoeloy","JakeDoeloy@yahoo.com","15069.600","1991-02-21","F","2021-04-29","igpWDLKhXb","work","508 st","London","TX","51027","XkdGXxlAWM","1998-08-01","KBZP8pW2Gm","tC2QtGqfpj","619.300","60.000"
"zxa455SmpL","Sai","Kim","SaiKimnhG","SaiKimnhG@outlook.com","9127.530","1993-07-03","F","2021-04-29","09MnEdBIan","home","715 st","Brooklyn","OH","19167","lr4TX6YSJC","2010-12-01","Kf7zA3JLNP","tC2QtGqfpj","612.300","128.000"
"zxa455SmpL","Sai","Kim","SaiKimnhG","SaiKimnhG@outlook.com","9127.530","1993-07-03","F","2021-04-29","lvtlvfwBUP","home","266 st","New York","TX","55674","lr4TX6YSJC","2010-12-01","Kf7zA3JLNP","tC2QtGqfpj","612.300","128.000"
"WISbX5mcVj","Billy","Paul","BillyPaulPXH","BillyPaulPXH@gmail.com","5119.770","1997-09-14","M","2021-04-29","UNg79ZCfl2","work","830 st","London","NY","58189","5UdxB3fbzr","1994-04-01","KfEhIQ8apw","CJdB3nqBsi","698.480","155.000"
"WISbX5mcVj","Billy","Paul","BillyPaulPXH","BillyPaulPXH@gmail.com","5119.770","1997-09-14","M","2021-04-29","wktcmiqZlM","home","394 st","Buffalo","OH","19612","5UdxB3fbzr","1994-04-01","KfEhIQ8apw","CJdB3nqBsi","698.480","155.000"
"d5devnpj6G","Ann","Paul","AnnPault20","AnnPault20@outlook.com","4930.700","1993-08-13","M","2021-04-29","dlisouxrgd","home","611 st","New York","CA","6211","DNqA651Tzr","2010-05-01","kiPmG0rNcZ","tC2QtGqfpj","615.300","5.000"
"d5devnpj6G","Ann","Paul","AnnPault20","AnnPault20@outlook.com","4930.700","1993-08-13","M","2021-04-29","dlisouxrgd","home","611 st","New York","CA","6211","itSLBvyBV3","1990-04-01","kiPmG0rNcZ","tC2QtGqfpj","615.300","5.000"
